V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
18,25,20,24,27,45,27,44,39,36,28,46,38,46,23,37,47,36,30,28
0,1,2,2,2,3,3,5,5,5,4,4,8,1,4,6,24,20,7,7
7,7,2,0,5,4,8,4,4,8,16,32,31,28,32,48,50,38,53,30
5,1,1,4,4,1,1,0,0,0,0,1,1,2,2,3,6,3,3,6
5,2,3,1,0,1,3,9,10,3,1,11,10,4,8,10,2,3,4,1
1,0,7,3,0,2,3,1,0,2,4,6,7,3,0,0,0,4,4,0
2,3,4,5,4,4,4,5,7,6,10,5,0,2,3,0,0,0,2,4
3,8,3,0,0,0,1,1,4,5,2,2,1,3,2,4,5,2,5,6
12,15,14,15,28,30,6,3,13,13,7,17,18,12,10,17,25,12,13,11
12,6,6,9,11,10,14,6,4,4,8,3,4,7,9,10,7,8,14,10
0,1,1,1,5,3,7,1,15,17,10,6,14,15,14,12,3,0,0,2
1,4,3,0,0,0,0,0,0,0,0,2,2,7,5,4,3,0,0,0
3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1
5,9,10,12,7,7,13,11,6,16,3,4,6,13,4,6,10,8,5,8
47,27,19,27,38,32,32,57,68,50,64,47,27,15,14,23,25,34,21,30
7,7,11,11,7,8,10,6,6,8,24,13,8,4,7,15,10,10,13,15
0,1,1,0,5,5,0,0,0,3,4,17,17,5,7,8,11,7,4,5
1,2,0,2,1,1,3,4,4,4,4,2,0,1,0,0,5,6,6,16
10,0,3,0,0,0,0,0,0,0,0,1,4,4,6,2,0,2,2,4
1,1,0,0,0,0,4,4,0,2,0,0,5,0,1,4,4,4,4,3
16,7,10,15,10,8,12,17,26,22,28,75,97,82,32,0,0,0,2,9
7,2,3,1,2,2,1,1,0,3,3,0,3,4,3,2,0,1,7,2
13,20,16,6,9,18,19,15,12,14,16,19,22,16,24,13,11,8,0,0
4,4,2,3,1,4,0,0,3,3,1,1,0,2,2,5,7,0,0,0
10,8,3,9,8,3,5,8,10,3,3,5,3,0,1,5,5,5,6,4
7,13,13,14,7,4,1,3,7,1,0,1,1,3,3,0,6,11,11,5
10,11,9,11,8,16,16,3,2,4,8,13,16,11,16,10,6,12,6,5
0,2,6,10,11,9,4,5,7,9,8,3,5,3,3,7,7,8,13,19
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,3,4,3,4,10,4,4,7,6,10,10,5,9,14,16,6,6,8
8,12,9,11,6,16,17,3,10,18,20,15,8,11,8,10,15,20,21,14
5,0,1,2,0,5,3,6,11,7,2,5,5,0,1,3,0,5,10,7
1,2,1,6,8,2,1,6,7,8,7,10,8,6,3,4,1,5,9,10
1,2,2,9,20,6,4,0,6,9,11,8,4,0,0,3,4,9,8,0
6,11,16,4,7,10,5,6,20,28,24,9,6,10,27,49,31,16,17,35
6,11,12,1,6,9,4,7,5,10,5,5,6,9,11,4,1,1,5,5
8,4,1,1,6,2,1,5,10,10,6,1,6,6,6,6,3,12,12,6
30,39,45,58,40,22,18,21,18,19,13,15,20,26,19,12,14,19,17,11
0,0,0,0,0,0,0,0,0,4,7,5,1,0,1,2,1,4,3,6
0,0,0,0,0,0,2,3,3,2,13,18,8,1,8,5,4,0,6,10
4,8,9,10,2,0,6,5,2,2,0,3,4,3,3,0,5,0,0,0
6,3,5,4,8,14,9,5,8,2,1,2,3,10,8,4,0,3,2,5
0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,24,25,2,3,2,0,8,9,8,16,9,4,3,0,0,1,0
4,5,1,1,3,0,0,0,4,4,2,2,0,0,0,8,8,0,0,0
0,0,0,0,0,1,1,10,11,5,8,1,4,6,6,4,5,7,10,7
8,2,4,9,11,6,6,6,0,11,5,2,4,2,2,5,5,0,3,3
23,31,26,12,8,4,3,3,1,8,11,4,5,5,7,17,8,16,20,4
4,4,1,18,18,20,8,11,13,10,7,3,4,15,15,5,0,0,0,0
6,6,4,6,7,0,2,4,5,4,2,0,0,0,0,1,1,0,0,0
1,7,7,0,1,1,3,3,0,0,0,3,3,0,4,10,6,4,5,2
0,1,1,5,4,2,0,0,4,4,1,1,3,3,6,10,6,2,6,6
1,1,0,0,0,0,0,0,6,8,1,0,0,0,0,5,0,0,0,2
6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
1,0,4,3,4,7,10,11,3,2,1,2,3,2,5,5,2,3,5,5
0,0,0,0,0,0,0,4,2,0,0,1,8,9,12,14,3,10,15,18
0,6,11,3,2,0,0,0,1,2,2,0,2,3,1,4,3,0,1,1
3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,8,13,11,3,5,3,4,11,17,22,11,15,11,6,4,8,9,14,18
3,1,1,0,4,4,0,0,4,4,0,0,0,0,0,0,0,3,4,2
10,7,5,4,2,0,1,1,1,4,2,2,4,2,0,0,1,1,2,0
0,1,1,0,0,1,1,1,7,0,4,4,0,0,0,3,0,0,0,2
9,3,2,1,3,1,0,4,1,0,4,9,5,0,0,0,1,6,5,1
0,1,6,9,3,5,7,6,3,5,9,8,3,0,0,1,2,0,0,0
4,7,5,7,7,1,0,0,1,0,4,6,5,7,4,3,7,3,0,6
6,8,10,9,18,17,2,0,5,9,0,0,0,0,0,0,0,5,0,0
2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
1,7,7,13,14,10,13,12,10,25,27,29,20,25,45,24,29,47,46,32
0,5,5,0,0,0,3,7,0,1,1,0,3,15,7,2,6,5,3,3
5,0,0,5,6,4,10,10,2,0,5,5,3,3,1,2,0,3,3,0
0,0,0,2,1,0,0,0,1,0,1,2,3,3,2,0,2,0,4,4
11,14,22,13,12,13,8,14,10,20,23,11,11,16,10,9,8,16,9,8
6,6,6,4,3,7,8,2,1,5,7,0,2,6,7,0,1,0,0,1
8,6,1,1,2,9,16,14,13,11,3,4,6,6,1,4,3,2,0,0
371,326,255,370,181,69,16,15,22,25,29,15,6,3,5,9,10,10,3,4
3,2,0,2,4,1,2,0,2,3,4,1,2,7,8,2,1,0,1,1
30,13,28,45,20,24,29,35,31,14,11,37,33,22,20,28,18,11,22,13
0,0,0,1,6,6,4,4,5,4,9,4,3,2,2,1,6,6,3,3
3,1,1,2,5,4,6,2,5,8,10,3,9,11,8,14,6,6,3,7
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0,0
8,9,12,9,9,14,9,11,8,12,7,6,8,12,11,7,3,8,9,10
4,6,2,7,7,4,6,1,0,0,0,0,0,0,3,3,1,1,2,7
2,6,8,4,2,2,1,0,0,5,4,1,1,1,4,6,4,4,3,1
0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,1,0,0
6,6,0,0,0,2,5,2,4,4,1,3,2,0,1,1,0,2,1,1
5,6,11,6,8,10,6,2,7,5,3,2,2,8,16,11,7,5,6,3
16,9,8,12,6,12,20,8,6,14,20,14,10,7,14,37,114,133,140,155
9,9,11,9,8,6,4,5,6,7,8,1,0,1,0,0,0,0,0,3
3,0,1,1,0,0,2,6,0,0,0,2,6,0,0,1,1,3,7,5
0,0,4,5,0,4,10,7,2,5,2,5,3,3,5,8,9,5,2,4
2,2,4,8,10,3,4,7,9,9,1,0,3,8,8,9,7,6,2,1
6,11,0,2,7,8,1,0,0,2,2,0,0,0,0,1,5,7,15,18
3,1,2,3,5,4,2,4,9,8,4,1,1,1,2,2,1,0,7,5
5,5,1,1,4,2,3,6,7,8,3,6,13,9,8,11,19,15,5,11
13,16,10,1,0,7,12,0,0,0,0,0,0,3,7,7,6,7,6,7
0,4,0,0,0,0,2,2,0,4,4,3,4,0,0,0,0,1,2,0
2,5,7,4,3,8,12,4,2,4,5,7,5,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,5,5,0,1,3,3,1,4,3,0,1,1
0,1,1,0,0,0,0,5,1,0,0,0,2,2,3,3,2,6,7,3
16,9,12,8,8,10,16,13,11,10,14,22,14,8,17,13,6,8,9,8
5,6,2,3,5,2,1,1,0,2,4,8,7,9,9,4,2,2,6,7
2,1,4,5,2,4,3,3,3,9,5,4,3,7,14,18,16,7,10,11
7,8,3,13,5,5,2,0,0,0,0,0,0,0,0,0,9,9,4,4
0,0,0,0,0,2,0,0,7,5,2,8,12,8,2,7,5,5,4,2
0,0,0,0,0,0,0,0,2,0,0,2,13,24,35,28,8,0,3,4
0,0,4,1,0,4,8,3,6,9,3,0,3,5,7,5,2,4,5,3
12,0,0,1,1,1,0,0,0,0,0,0,0,2,6,3,0,3,5,10
16,2,0,0,0,0,0,2,4,0,0,1,7,7,5,6,4,5,4,3
2,5,6,0,3,6,5,2,1,0,2,6,9,4,3,4,4,0,1,1
13,9,1,3,7,7,4,10,34,15,13,17,9,3,13,28,20,11,5,16
5,3,3,2,1,2,14,9,3,3,1,3,2,0,4,5,10,6,7,16
5,6,10,5,1,1,10,11,5,5,3,5,5,3,3,3,0,1,0,0
1,5,8,7,8,7,2,12,10,1,4,4,3,1,2,2,15,18,9,0
3,0,2,4,3,2,0,9,15,8,2,5,6,7,10,18,10,8,1,2
9,12,16,10,5,8,7,9,8,14,14,19,23,6,6,2,5,10,3,2
3,4,10,5,2,1,5,3,1,1,0,0,4,11,8,2,0,8,11,3
7,14,20,20,17,2,4,12,15,15,16,9,9,12,4,2,5,11,16,9
9,3,3,0,3,2,0,2,4,3,9,9,4,4,4,0,3,6,7,7
2,2,1,1,1,0,1,1,1,2,10,10,1,0,3,9,5,16,15,9
14,19,14,11,7,8,8,9,12,9,16,18,10,3,7,9,8,16,20,5
18,16,3,8,15,2,5,9,4,12,22,27,20,8,8,15,71,180,123,142
2,1,3,5,3,0,0,0,0,2,2,4,0,1,1,0,2,16,12,8
0,0,0,0,0,0,14,37,33,10,4,0,0,0,0,0,0,0,0,0
19,7,3,5,5,1,9,17,15,10,10,11,5,5,1,0,1,9,10,4
4,4,8,7,13,7,9,4,0,0,0,0,0,4,6,0,0,0,2,0
8,8,7,3,2,5,5,15,23,13,8,15,12,13,10,11,10,5,3,2
7,1,2,2,6,2,5,8,1,0,1,2,4,0,6,6,1,2,4,2
19,11,8,23,33,37,39,24,17,7,9,8,9,9,8,5,12,6,6,7
12,15,21,17,9,21,20,19,19,22,15,14,16,18,24,9,10,12,11,13
9,4,5,2,0,0,0,5,9,4,6,5,4,6,5,8,2,18,29,17
3,2,1,2,5,6,6,8,2,2,1,6,4,1,0,2,3,6,11,10
3,3,1,0,0,2,3,2,0,1,3,2,3,2,0,3,1,9,5,0
17,15,5,4,1,9,7,2,12,10,7,5,4,4,2,9,14,13,8,4
4,8,9,19,8,4,8,5,8,9,5,2,2,3,4,4,0,1,1,0
0,4,1,0,6,5,2,4,5,7,4,8,7,0,0,0,1,5,5,0
7,9,7,8,2,5,3,5,7,4,4,3,0,0,0,3,3,4,4,12
2,2,2,3,1,1,1,0,1,0,1,1,2,2,2,3,8,6,3,1
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,7,9
1,7,10,8,4,5,6,3,2,2,1,1,2,12,11,11,11,0,0,0
9,5,3,3,0,0,0,0,0,0,1,1,2,3,1,2,6,4,2,19
0,0,0,0,0,2,4,16,9,3,2,2,0,0,0,0,0,0,0,0
5,9,13,7,10,17,9,5,7,5,14,11,11,12,15,26,19,6,9,15
10,9,4,6,9,6,2,3,4,6,6,6,15,15,9,12,8,14,20,13
6,6,5,11,9,4,4,8,7,3,5,8,10,5,10,11,4,2,14,16
1,1,1,4,0,0,5,5,0,6,6,1,3,9,14,4,4,2,7,9
0,1,0,2,2,0,1,1,5,8,7,12,13,6,4,1,1,4,3,0
3,0,0,0,10,19,12,10,3,14,13,12,7,9,8,6,5,5,15,13
2,10,9,1,2,0,1,1,1,1,1,9,8,5,1,0,0,2,2,2
18,16,12,9,7,7,3,5,7,9,5,3,6,11,9,9,6,12,11,9
0,0,0,1,5,6,4,5,4,5,7,3,3,3,9,10,9,10,5,5
11,7,5,3,0,2,3,4,7,7,5,3,7,11,7,9,11,5,6,9
1,1,10,2,2,6,5,5,14,16,2,5,11,12,4,3,1,2,1,0
13,5,1,6,11,6,13,13,4,7,0,0,0,4,4,6,9,7,3,10
3,6,3,0,5,9,1,14,18,5,2,0,3,6,12,16,3,8,7,4
1,5,9,2,1,0,0,2,0,4,6,3,2,1,1,0,1,0,0,0
6,11,3,8,6,4,7,3,6,8,7,6,3,5,5,3,7,5,7,1
12,7,0,2,14,18,4,3,3,2,4,7,4,2,2,9,10,8,12,7
2,0,0,6,11,10,5,1,3,3,3,2,1,7,6,0,0,1,2,2
0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,2,2,0,8,9
5,3,5,2,1,1,2,4,0,0,2,0,3,3,0,0,0,6,8,5
9,9,12,12,6,9,5,2,8,9,10,14,12,5,8,15,6,3,5,7
8,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,10,1
5,2,1,0,3,3,3,0,0,0,1,1,6,1,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,7,8,8,10,15,10,6,8,10,8,7,15,19,20,16,6,2
0,0,0,0,0,11,20,6,3,10,16,5,3,3,0,0,0,0,2,8
5,7,2,0,3,3,0,3,8,5,2,4,3,1,1,0,2,4,2,1
0,0,2,7,14,9,0,0,0,3,3,3,1,0,1,2,4,3,0,4
0,1,0,4,3,2,0,0,2,2,0,0,5,6,8,1,1,2,7,0
4,2,3,1,4,5,5,5,8,6,2,6,3,5,3,1,7,7,0,0
0,0,0,2,8,20,18,18,20,17,12,12,14,11,19,11,8,9,2,1
7,12,11,16,11,5,11,7,8,10,8,9,11,9,4,4,17,15,7,20
7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2
4,0,5,5,3,5,0,0,0,4,4,1,0,0,1,5,0,0,0,0
3,3,4,4,11,10,7,6,4,4,7,11,6,1,3,4,5,4,8,11
0,8,7,4,11,6,7,6,4,5,3,5,10,2,0,3,5,3,3,1
3,4,5,0,7,4,0,1,5,9,13,16,11,8,7,9,0,2,2,2
50,33,32,29,19,16,23,17,26,61,66,103,136,105,60,30,24,29,32,29
137,149,91,121,117,70,67,130,101,22,17,35,45,32,20,12,9,5,11,40
0,0,0,0,1,1,0,3,3,0,1,2,6,5,0,0,0,0,0,0
9,11,6,2,12,9,3,2,5,4,8,13,12,12,6,7,9,8,7,5
5,5,2,4,3,0,1,2,4,5,1,3,2,2,7,2,0,0,0,0
2,3,1,1,4,2,2,3,4,2,3,4,5,0,3,3,7,4,3,3
7,9,8,5,4,0,1,6,16,5,5,7,11,10,3,4,3,5,5,11
6,4,4,5,0,0,4,4,6,8,2,1,5,2,0,0,0,1,5,4
5,8,6,3,10,7,8,16,16,15,11,11,8,3,3,11,6,3,12,2
6,4,5,6,4,6,2,2,6,4,15,15,0,0,0,0,0,0,0,0
14,10,4,1,10,7,1,8,1,1,1,6,9,18,17,14,20,21,13,14
3,1,0,1,1,4,5,2,7,4,2,1,6,6,3,3,1,0,10,12
0,10,5,2,0,0,0,4,3,0,4,4,9,1,3,4,4,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1
7,7,4,5,6,4,1,2,4,3,4,3,2,5,3,0,0,3,3,6
0,0,2,3,1,1,0,0,0,0,0,0,5,17,10,17,17,6,13,14
3,1,1,5,5,4,2,2,6,4,4,12,10,8,5,5,4,4,0,1
14,5,6,3,3,3,4,7,4,3,2,7,2,5,6,9,5,0,0,0
2,0,0,0,0,0,3,7,7,3,5,9,7,2,1,10,16,13,4,3
1,0,6,6,2,2,0,0,0,1,3,2,1,1,1,0,0,0,0,0
35,40,22,16,18,39,30,18,19,14,14,20,16,21,20,24,10,17,10,0
6,2,4,10,5,3,1,0,0,2,7,10,4,4,5,1,6,6,7,9
24,15,12,10,8,4,5,5,3,11,10,6,7,16,3,8,14,15,8,10
0,0,0,0,0,0,0,4,5,7,0,0,0,1,1,0,0,0,0,0
11,7,3,2,3,5,5,0,0,0,0,0,0,0,0,0,1,2,1,2
2,1,7,6,2,1,0,5,6,3,3,2,3,12,6,9,12,6,0,0
0,0,0,1,0,0,0,0,4,3,3,7,4,8,11,7,4,6,8,6
3,1,4,8,16,14,18,14,8,4,0,0,2,5,1,5,4,3,4,3
11,18,10,9,13,9,10,10,20,10,7,4,2,1,0,0,0,0,0,0
0,1,1,1,1,0,0,5,6,6,7,3,3,1,0,0,1,2,1,0
3,5,21,20,11,11,9,7,12,3,7,22,16,10,10,8,9,11,15,8
14,9,3,4,17,9,4,8,2,6,6,4,6,4,5,0,7,14,11,14
0,0,0,0,1,1,1,1,4,4,0,0,2,3,3,4,4,1,0,4
0,1,1,6,6,3,3,1,3,4,0,0,2,2,9,16,7,6,7,3
13,9,13,10,4,9,6,12,7,1,3,5,10,6,4,6,8,3,7,4
5,4,5,4,2,5,4,8,8,8,8,8,10,9,9,4,4,7,9,9
3,2,3,58,60,10,13,11,5,0,5,7,15,13,4,0,2,3,10,16
22,20,18,11,5,7,12,8,4,12,8,7,4,3,3,1,3,11,8,1
0,0,0,1,3,4,1,5,4,0,1,0,0,0,0,0,3,2,3,4
9,18,14,6,18,28,14,12,14,21,22,26,42,35,28,16,4,10,14,17
8,3,3,8,8,6,4,9,7,3,5,1,1,6,3,3,2,5,6,4
0,6,6,4,2,2,0,5,7,14,15,0,0,4,4,0,0,0,3,3
5,6,7,10,6,3,2,4,2,3,5,9,8,2,3,2,2,2,3,6
20,15,13,7,18,13,12,18,12,11,9,7,17,15,5,7,12,10,17,25
7,7,22,25,14,11,7,10,6,8,2,8,10,9,9,2,6,10,8,6
6,9,7,14,10,2,3,7,5,13,11,5,7,5,2,4,7,5,5,11
2,2,6,5,0,2,3,0,0,8,1,0,0,4,4,4,6,6,3,1
0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,4,2,1,4
0,4,4,2,0,0,4,12,15,6,0,2,1,2,13,20,18,8,12,6
7,7,4,2,9,8,6,14,10,4,7,6,4,2,1,2,3,16,17,12
7,7,5,1,2,7,3,2,1,4,3,5,9,6,12,10,9,4,10,13
3,7,6,12,18,9,8,9,7,4,3,4,5,11,11,10,9,9,8,4
7,10,8,7,8,5,5,6,4,2,8,12,8,4,12,10,12,10,5,4
9,2,0,0,2,6,5,5,10,1,0,5,6,4,1,5,7,4,5,7
10,5,8,14,22,16,9,14,11,5,9,10,9,7,10,12,15,9,8,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,33,20,15,13,12,11,9,14,6,12,15,18,17,7,5,3,8,12,10
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,1,0,0,0,0,0,0,4,4,1,3,3,0,0,2,4
5,5,0,4,6,6,0,3,1,1,1,0,0,0,0,0,2,0,0,0
7,5,7,4,5,12,10,5,8,5,10,9,5,5,6,7,4,3,4,13
0,0,0,0,0,5,5,0,2,6,5,2,0,4,6,2,0,0,4,2
1,7,7,3,1,0,3,3,11,3,0,0,1,1,3,7,2,0,3,6
3,4,8,4,4,3,4,4,3,1,0,4,15,9,4,2,3,1,0,0
26,23,7,4,0,0,0,0,1,0,0,0,0,13,17,28,29,34,21,14
16,19,12,14,10,12,11,5,6,5,14,10,7,48,54,20,7,15,21,2
6,6,0,5,4,0,8,7,4,3,1,0,1,1,1,0,0,1,2,1
13,9,9,3,0,1,2,2,2,3,0,1,8,14,26,38,32,20,27,18
11,1,13,14,9,3,6,8,7,9,17,18,12,11,8,12,14,19,20,15
3,2,4,6,3,3,0,6,6,15,15,2,2,2,3,3,1,1,2,1
4,7,8,2,1,3,8,7,2,3,2,6,9,13,9,4,4,3,0,7
7,13,8,12,14,13,16,11,14,11,12,3,8,7,3,11,18,10,5,14
6,5,9,4,5,14,13,6,7,5,5,0,4,10,8,11,4,4,3,1
4,0,0,0,0,0,0,0,1,7,7,5,6,7,1,0,0,5,1,0
2,2,0,0,0,0,0,0,0,0,5,5,3,0,0,1,1,0,2,1
4,5,9,7,4,2,5,4,10,6,3,8,11,7,5,8,12,7,3,3
4,5,6,4,1,1,0,0,5,5,7,0,3,1,5,6,7,5,5,2
3,6,4,11,8,15,21,31,19,5,7,0,0,0,3,0,0,0,0,0
1,1,0,0,0,0,1,3,0,0,0,0,0,0,6,6,3,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,8,6,4,14,15,4,1,1,3,1,2,0,0,7,4,0
4,2,1,0,6,4,6,8,3,2,2,6,6,1,0,1,5,6,1,0
4,4,1,3,2,9,6,5,3,4,5,5,2,5,6,1,6,2,0,1
3,4,5,6,5,2,2,6,0,0,2,4,4,6,5,2,2,1,6,2
18,2,5,3,1,1,0,2,0,2,0,0,0,0,0,5,8,18,11,5
8,3,6,8,2,2,3,0,3,5,2,2,1,2,0,1,2,1,1,3
4,5,3,8,12,16,8,14,12,2,5,8,7,14,13,6,5,8,1,1
0,0,5,7,5,2,6,3,5,8,10,7,5,2,4,2,1,1,1,1
2,2,9,6,0,0,3,6,10,18,9,1,6,11,24,52,54,172,298,318
7,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5,4,1,1,0
2,3,0,0,0,0,0,0,0,0,0,7,9,2,6,3,0,3,6,2
2,2,0,2,2,5,5,1,2,1,0,4,5,0,0,0,0,0,4,7
0,2,6,10,6,3,1,0,1,2,2,5,1,5,2,2,1,0,1,8
3,0,0,0,3,2,0,0,5,1,3,7,7,2,2,4,3,0,5,11
6,7,5,3,6,4,2,6,0,0,0,0,3,0,0,0,0,3,6,12
0,10,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,9,7,6,4,9,5,13,18,12,6,4,7,15,11,3,13,11,7
11,7,4,5,2,6,6,9,12,18,13,4,7,14,13,4,4,3,5,5
0,0,0,0,1,1,0,0,0,1,1,0,5,1,0,0,0,0,0,1
2,5,3,3,8,4,1,2,6,5,3,1,5,11,3,2,4,6,12,1
1,2,0,2,8,4,2,3,6,6,2,2,2,15,8,3,10,8,3,2
2,2,0,0,0,0,0,0,0,1,1,3,3,8,5,13,8,13,7,4
8,7,2,2,6,6,2,0,0,0,0,2,2,0,0,0,3,7,9,12
12,25,11,0,1,2,8,6,0,0,0,0,0,1,11,7,0,0,3,3
0,0,0,0,0,1,1,0,0,1,1,1,2,2,6,7,3,5,3,6
0,0,0,0,0,1,1,0,0,2,2,4,10,10,9,10,8,4,0,2
3,13,11,10,5,5,10,13,5,2,4,4,5,14,18,18,11,2,17,8
0,0,3,4,9,5,2,0,2,10,5,2,4,7,6,2,1,0,3,3
5,5,6,4,1,2,5,6,5,11,7,4,5,4,5,2,1,5,1,3
16,14,1,2,0,5,0,0,0,5,1,2,1,5,6,5,2,0,2,1
36,33,55,48,27,13,17,37,42,69,87,77,64,59,44,14,15,6,0,0
20,19,21,28,42,54,39,18,10,15,58,109,79,71,76,26,24,34,6,6
7,8,3,1,4,4,4,7,6,0,0,4,6,2,3,2,1,1,4,9
2,7,5,2,3,1,3,2,5,11,3,4,2,6,4,3,7,3,0,1
6,4,3,13,18,16,9,5,7,4,5,10,20,14,4,5,10,14,6,11
16,10,1,5,10,5,1,9,7,9,3,4,5,6,3,0,0,0,0,1
0,0,0,0,0,0,0,12,10,13,11,10,0,0,0,3,8,8,14,7
0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0
8,9,4,1,0,0,1,3,3,5,3,10,11,3,3,1,10,13,10,11
0,2,2,2,1,2,7,4,9,6,6,8,3,2,6,3,1,2,0,0
1,6,7,2,1,1,0,1,1,0,0,0,1,0,1,2,1,1,0,2
1,4,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
1,8,5,5,7,9,4,10,12,5,7,3,5,5,11,6,15,13,1,6
0,0,1,6,25,12,0,0,0,0,0,0,0,2,6,22,30,15,14,16
0,1,11,11,11,17,14,10,50,82,50,69,54,8,1,4,10,5,6,4
14,11,13,7,5,5,23,7,7,16,9,3,16,16,11,6,2,0,4,7
2,11,8,6,4,2,0,0,0,0,0,0,1,1,0,1,9,8,5,13
0,0,0,0,0,0,0,0,2,5,6,18,22,8,5,13,17,10,20,16
2,0,0,5,11,4,4,4,2,2,0,2,4,5,2,3,9,6,2,1
4,5,2,5,16,27,15,7,10,9,23,27,30,34,27,30,34,38,40,32
2,2,0,0,0,1,2,1,0,8,4,3,2,0,2,5,4,0,3,2
5,4,3,1,0,0,0,1,1,1,2,5,3,7,9,12,16,12,4,3
0,1,1,0,0,0,0,0,4,3,8,14,9,11,9,7,5,8,13,17
21,5,4,15,38,30,16,17,27,12,22,16,5,6,4,1,3,10,5,6
0,0,4,15,11,1,3,0,1,1,0,1,1,1,5,6,2,6,8,4
5,0,1,3,5,3,5,5,10,12,13,11,7,9,1,2,3,2,6,3
0,7,7,6,3,2,6,12,4,4,11,10,6,5,16,35,38,42,22,17
0,0,0,0,1,0,1,1,0,2,8,4,2,1,1,3,6,5,8,7
14,15,6,1,3,10,10,2,2,2,4,2,0,0,0,0,0,0,0,0
25,27,19,29,19,25,29,14,25,25,21,19,12,9,23,23,11,13,16,13
9,10,14,9,3,8,9,11,10,10,17,9,5,11,11,13,12,14,9,9
5,12,6,13,9,13,12,0,6,7,0,0,0,0,0,4,4,0,0,0
19,11,12,12,10,15,16,4,5,8,11,11,7,10,13,8,4,15,9,5
6,5,10,13,9,11,7,6,11,10,2,7,9,4,7,5,8,6,4,2
4,5,7,5,3,4,1,6,7,3,7,3,3,7,6,5,4,7,5,11
0,0,7,7,0,0,0,0,0,0,1,2,3,4,1,1,1,9,14,3
0,1,1,0,1,3,2,0,0,2,1,2,3,0,0,2,2,0,0,0
9,4,6,3,6,6,2,1,1,1,1,2,1,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0
1,2,0,0,2,6,4,5,1,3,10,0,0,0,0,1,1,0,0,1
18,31,16,5,2,1,1,1,0,0,0,6,9,9,23,28,14,7,13,7
0,0,1,1,2,13,11,7,5,7,7,2,3,5,6,4,4,5,3,2
5,1,0,0,3,8,8,0,2,2,0,0,0,0,5,5,3,0,1,3
6,3,1,0,1,2,0,0,0,3,4,2,1,1,0,0,0,0,0,0
11,6,18,10,2,4,5,9,13,15,11,5,6,8,11,12,8,5,13,11
3,3,4,7,12,5,0,0,4,0,4,3,5,3,1,3,0,3,3,3
0,0,4,4,6,10,9,2,7,6,7,12,7,5,16,9,5,5,10,12
2,8,8,7,7,3,9,15,6,8,8,0,0,2,3,1,0,0,0,0
1,4,8,6,10,10,8,5,10,19,19,17,21,14,27,13,5,9,13,11
6,15,10,16,12,2,0,10,13,9,2,3,1,7,17,8,10,17,8,5
24,21,13,11,17,19,21,22,26,23,23,15,22,27,28,35,27,14,26,24
12,1,1,0,0,2,4,3,3,8,8,5,3,1,2,2,1,0,1,6
8,27,22,19,21,10,0,3,0,2,3,0,2,2,0,6,4,0,4,4
3,2,5,7,0,4,11,6,3,0,2,1,4,4,6,3,2,1,3,14
13,23,19,10,10,13,8,4,4,7,11,5,21,29,21,23,19,15,7,17
0,0,0,0,0,1,4,8,11,8,3,4,8,3,7,11,8,1,2,0
8,13,14,17,12,10,9,10,4,5,6,11,9,2,1,3,3,34,9,6
9,4,3,2,5,2,6,5,1,4,0,1,1,7,15,10,10,13,4,11
4,4,5,3,7,10,7,1,6,7,4,4,4,4,5,8,9,8,4,8
0,5,4,2,3,4,4,4,4,1,0,2,1,1,0,0,0,0,0,1
